cell_id,product_id,city,pricing_action,agree_with_cut
612088_Mumbai,612088,Mumbai,cut,False
624252_Mumbai,624252,Mumbai,hold,False
624626_Mumbai,624626,Mumbai,cut,False
624630_Mumbai,624630,Mumbai,cut,False
636704_Mumbai,636704,Mumbai,hold,False
636705_Mumbai,636705,Mumbai,hold,False
636706_Mumbai,636706,Mumbai,hold,False
638017_Mumbai,638017,Mumbai,cut,False
646341_Mumbai,646341,Mumbai,hold,False
656239_Mumbai,656239,Mumbai,cut,False
656245_Mumbai,656245,Mumbai,cut,False
656249_Mumbai,656249,Mumbai,cut,False
671783_Mumbai,671783,Mumbai,cut,False
671784_Mumbai,671784,Mumbai,cut,False
671787_Mumbai,671787,Mumbai,cut,False
709385_Mumbai,709385,Mumbai,hold,False
738517_Mumbai,738517,Mumbai,hold,False
738519_Mumbai,738519,Mumbai,hold,False
746165_Mumbai,746165,Mumbai,cut,False
748404_Mumbai,748404,Mumbai,cut,False
748783_Mumbai,748783,Mumbai,cut,False
748784_Mumbai,748784,Mumbai,cut,False
748785_Mumbai,748785,Mumbai,cut,False
786213_Mumbai,786213,Mumbai,hold,False
786214_Mumbai,786214,Mumbai,hold,False
787332_Mumbai,787332,Mumbai,hold,False
98706_Others,98706,Others,hold,False
98708_Others,98708,Others,hold,False
132232_Others,132232,Others,hold,False
132233_Others,132233,Others,hold,False
294982_Others,294982,Others,hold,False
332681_Others,332681,Others,hold,False
354443_Others,354443,Others,hold,False
365345_Others,365345,Others,hold,False
385793_Others,385793,Others,cut,False
477787_Others,477787,Others,hold,False
477788_Others,477788,Others,hold,False
477790_Others,477790,Others,hold,False
477792_Others,477792,Others,hold,False
477796_Others,477796,Others,hold,False
487767_Others,487767,Others,cut,False
487769_Others,487769,Others,cut,False
487770_Others,487770,Others,cut,False
487771_Others,487771,Others,cut,False
496623_Others,496623,Others,cut,False
496625_Others,496625,Others,cut,False
499253_Others,499253,Others,cut,False
499254_Others,499254,Others,cut,False
562839_Others,562839,Others,hold,False
563058_Others,563058,Others,hold,False
563069_Others,563069,Others,hold,False
578546_Others,578546,Others,hold,False
578547_Others,578547,Others,hold,False
578549_Others,578549,Others,hold,False
578944_Others,578944,Others,cut,False
591950_Others,591950,Others,hold,False
600210_Others,600210,Others,cut,False
600211_Others,600211,Others,cut,False
612088_Others,612088,Others,cut,False
612090_Others,612090,Others,cut,False
624252_Others,624252,Others,hold,False
624626_Others,624626,Others,cut,False
624630_Others,624630,Others,cut,False
636704_Others,636704,Others,hold,False
636705_Others,636705,Others,hold,False
636706_Others,636706,Others,hold,False
646341_Others,646341,Others,hold,False
656239_Others,656239,Others,cut,False
656245_Others,656245,Others,cut,False
656249_Others,656249,Others,cut,False
671784_Others,671784,Others,cut,False
671787_Others,671787,Others,cut,False
709385_Others,709385,Others,hold,False
738517_Others,738517,Others,hold,False
738519_Others,738519,Others,hold,False
746165_Others,746165,Others,cut,False
748404_Others,748404,Others,cut,False
748783_Others,748783,Others,cut,False
748784_Others,748784,Others,cut,False
786213_Others,786213,Others,hold,False
786214_Others,786214,Others,hold,False
787332_Others,787332,Others,hold,False
98706_Pune,98706,Pune,hold,False
98708_Pune,98708,Pune,hold,False
132232_Pune,132232,Pune,hold,False
132233_Pune,132233,Pune,hold,False
294982_Pune,294982,Pune,hold,False
332681_Pune,332681,Pune,hold,False
354443_Pune,354443,Pune,hold,False
365345_Pune,365345,Pune,hold,False
385793_Pune,385793,Pune,cut,False
477787_Pune,477787,Pune,hold,False
477788_Pune,477788,Pune,hold,False
477790_Pune,477790,Pune,hold,False
477792_Pune,477792,Pune,hold,False
477796_Pune,477796,Pune,hold,False
487767_Pune,487767,Pune,cut,False
487769_Pune,487769,Pune,cut,False
487770_Pune,487770,Pune,cut,False
487771_Pune,487771,Pune,cut,False
496623_Pune,496623,Pune,cut,False
496625_Pune,496625,Pune,cut,False
499253_Pune,499253,Pune,cut,False
499254_Pune,499254,Pune,cut,False
562839_Pune,562839,Pune,hold,False
563058_Pune,563058,Pune,hold,False
563069_Pune,563069,Pune,hold,False
578546_Pune,578546,Pune,hold,False
578547_Pune,578547,Pune,hold,False
578549_Pune,578549,Pune,hold,False
578944_Pune,578944,Pune,cut,False
591950_Pune,591950,Pune,hold,False
600210_Pune,600210,Pune,cut,False
612088_Pune,612088,Pune,cut,False
624252_Pune,624252,Pune,hold,False
624626_Pune,624626,Pune,cut,False
636704_Pune,636704,Pune,hold,False
636705_Pune,636705,Pune,hold,False
636706_Pune,636706,Pune,hold,False
638017_Pune,638017,Pune,cut,False
646341_Pune,646341,Pune,hold,False
656239_Pune,656239,Pune,cut,False
656245_Pune,656245,Pune,cut,False
656249_Pune,656249,Pune,cut,False
671783_Pune,671783,Pune,cut,False
671784_Pune,671784,Pune,cut,False
671787_Pune,671787,Pune,cut,False
709385_Pune,709385,Pune,hold,False
738517_Pune,738517,Pune,hold,False
738519_Pune,738519,Pune,hold,False
746165_Pune,746165,Pune,cut,False
748404_Pune,748404,Pune,cut,False
748783_Pune,748783,Pune,cut,False
748785_Pune,748785,Pune,cut,False
