week,week_date,cell_id,confidence,scored,pred_net_rev_delta,actual_net_rev_delta,pred_units,actual_units,applied,week_action
W1,2026-08-10,553767_3x250ml_Pune,High,True,0.0,,0.0,,False,hold
W1,2026-08-10,553768_6x250ml_Ahmedabad,High,True,0.0,,0.0,,False,hold
W1,2026-08-10,553768_6x250ml_Bangalore,High,True,0.0,,0.0,,False,hold
W1,2026-08-10,553768_6x250ml_Chennai,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,553768_6x250ml_Delhi-NCR,High,True,0.0,,0.0,,False,hold
W1,2026-08-10,553768_6x250ml_Hyderabad,High,True,0.0,,0.0,,False,hold
W1,2026-08-10,553768_6x250ml_Kolkata,High,True,0.0,,0.0,,False,hold
W1,2026-08-10,553768_6x250ml_Lucknow,High,True,0.0,,0.0,,False,hold
W1,2026-08-10,553768_6x250ml_Mumbai,High,True,0.0,,0.0,,False,hold
W1,2026-08-10,553768_6x250ml_Others,High,True,0.0,,0.0,,False,hold
W1,2026-08-10,553768_6x250ml_Pune,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,553770_6x250ml_Mumbai,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,560813_250ml_Ahmedabad,High,True,816.6824101198399,,194.1,,False,cut
W1,2026-08-10,560813_250ml_Bangalore,High,True,0.0,,579.2,,False,hold
W1,2026-08-10,560813_250ml_Chennai,High,True,607.7914686248351,,144.9,,False,cut
W1,2026-08-10,560813_250ml_Delhi-NCR,High,True,0.0,,1703.0,,False,hold
W1,2026-08-10,560813_250ml_Hyderabad,High,True,0.0,,279.0,,False,hold
W1,2026-08-10,560813_250ml_Kolkata,High,True,0.0,,247.0,,False,hold
W1,2026-08-10,560813_250ml_Lucknow,High,True,0.0,,185.5,,False,hold
W1,2026-08-10,560813_250ml_Mumbai,High,True,0.0,,795.5,,False,hold
W1,2026-08-10,560813_250ml_Others,High,True,0.0,,3751.5,,False,hold
W1,2026-08-10,560813_250ml_Pune,High,True,0.0,,189.5,,False,hold
W1,2026-08-10,562839_120g_Ahmedabad,Experimental,True,0.0,,163.2,,False,hold
W1,2026-08-10,562839_120g_Bangalore,Experimental,True,0.0,,700.0,,False,hold
W1,2026-08-10,562839_120g_Chennai,Experimental,True,0.0,,159.0,,False,hold
W1,2026-08-10,562839_120g_Delhi-NCR,Experimental,True,0.0,,1217.2,,False,hold
W1,2026-08-10,562839_120g_Hyderabad,Experimental,True,0.0,,253.5,,False,hold
W1,2026-08-10,562839_120g_Kolkata,Experimental,True,0.0,,189.0,,False,hold
W1,2026-08-10,562839_120g_Lucknow,Experimental,True,0.0,,122.2,,False,hold
W1,2026-08-10,562839_120g_Mumbai,Experimental,True,0.0,,693.5,,False,hold
W1,2026-08-10,562839_120g_Others,Experimental,True,0.0,,2827.5,,False,hold
W1,2026-08-10,562839_120g_Pune,Experimental,True,0.0,,211.5,,False,hold
W1,2026-08-10,563058_460g_Ahmedabad,Experimental,True,0.0,,389.0,,False,hold
W1,2026-08-10,563058_460g_Bangalore,Experimental,True,0.0,,740.2,,False,hold
W1,2026-08-10,563058_460g_Chennai,Experimental,True,0.0,,125.8,,False,hold
W1,2026-08-10,563058_460g_Delhi-NCR,Experimental,True,0.0,,1410.5,,False,hold
W1,2026-08-10,563058_460g_Hyderabad,Experimental,True,0.0,,323.5,,False,hold
W1,2026-08-10,563058_460g_Kolkata,Experimental,True,0.0,,306.8,,False,hold
W1,2026-08-10,563058_460g_Lucknow,Experimental,True,0.0,,113.5,,False,hold
W1,2026-08-10,563058_460g_Mumbai,Experimental,True,0.0,,1021.8,,False,hold
W1,2026-08-10,563058_460g_Others,Experimental,True,0.0,,4148.5,,False,hold
W1,2026-08-10,563058_460g_Pune,Experimental,True,0.0,,314.0,,False,hold
W1,2026-08-10,563069_140g_Ahmedabad,Experimental,True,0.0,,333.5,,False,hold
W1,2026-08-10,563069_140g_Bangalore,Experimental,True,0.0,,884.8,,False,hold
W1,2026-08-10,563069_140g_Chennai,Experimental,True,0.0,,161.5,,False,hold
W1,2026-08-10,563069_140g_Delhi-NCR,Experimental,True,0.0,,1889.5,,False,hold
W1,2026-08-10,563069_140g_Hyderabad,Experimental,True,0.0,,417.2,,False,hold
W1,2026-08-10,563069_140g_Kolkata,Experimental,True,0.0,,195.5,,False,hold
W1,2026-08-10,563069_140g_Lucknow,Experimental,True,0.0,,118.8,,False,hold
W1,2026-08-10,563069_140g_Mumbai,Experimental,True,0.0,,1191.2,,False,hold
W1,2026-08-10,563069_140g_Others,Experimental,True,0.0,,4153.2,,False,hold
W1,2026-08-10,563069_140g_Pune,Experimental,True,0.0,,281.2,,False,hold
W1,2026-08-10,566324_3x80g_Ahmedabad,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,566324_3x80g_Bangalore,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,566324_3x80g_Chennai,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,566324_3x80g_Delhi-NCR,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,566324_3x80g_Hyderabad,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,566324_3x80g_Kolkata,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,566324_3x80g_Lucknow,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,566324_3x80g_Mumbai,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,566324_3x80g_Others,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,566324_3x80g_Pune,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,572518_3x250ml_Ahmedabad,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,572518_3x250ml_Bangalore,High,True,0.0,,0.0,,False,hold
W1,2026-08-10,572518_3x250ml_Chennai,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,572518_3x250ml_Delhi-NCR,High,True,0.0,,0.0,,False,hold
W1,2026-08-10,572518_3x250ml_Hyderabad,High,True,0.0,,0.0,,False,hold
W1,2026-08-10,572518_3x250ml_Kolkata,High,True,0.0,,0.0,,False,hold
W1,2026-08-10,572518_3x250ml_Lucknow,High,True,0.0,,0.0,,False,hold
W1,2026-08-10,572518_3x250ml_Mumbai,High,True,0.0,,0.0,,False,hold
W1,2026-08-10,572518_3x250ml_Others,High,True,0.0,,0.0,,False,hold
W1,2026-08-10,572518_3x250ml_Pune,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,578546_75g_Ahmedabad,Experimental,True,0.0,,267.5,,False,hold
W1,2026-08-10,578546_75g_Bangalore,Experimental,True,0.0,,752.5,,False,hold
W1,2026-08-10,578546_75g_Chennai,Experimental,True,0.0,,199.0,,False,hold
W1,2026-08-10,578546_75g_Delhi-NCR,Experimental,True,0.0,,679.0,,False,hold
W1,2026-08-10,578546_75g_Hyderabad,Experimental,True,0.0,,266.2,,False,hold
W1,2026-08-10,578546_75g_Kolkata,Experimental,True,0.0,,311.2,,False,hold
W1,2026-08-10,578546_75g_Lucknow,Experimental,True,0.0,,162.8,,False,hold
W1,2026-08-10,578546_75g_Mumbai,Experimental,True,0.0,,572.8,,False,hold
W1,2026-08-10,578546_75g_Others,Experimental,True,0.0,,7007.0,,False,hold
W1,2026-08-10,578546_75g_Pune,Experimental,True,0.0,,317.5,,False,hold
W1,2026-08-10,578547_75g_Ahmedabad,Experimental,True,0.0,,146.8,,False,hold
W1,2026-08-10,578547_75g_Bangalore,Experimental,True,0.0,,524.2,,False,hold
W1,2026-08-10,578547_75g_Chennai,Experimental,True,0.0,,131.5,,False,hold
W1,2026-08-10,578547_75g_Delhi-NCR,Experimental,True,0.0,,428.8,,False,hold
W1,2026-08-10,578547_75g_Hyderabad,Experimental,True,0.0,,163.8,,False,hold
W1,2026-08-10,578547_75g_Kolkata,Experimental,True,0.0,,210.8,,False,hold
W1,2026-08-10,578547_75g_Lucknow,Experimental,True,0.0,,96.5,,False,hold
W1,2026-08-10,578547_75g_Mumbai,Experimental,True,0.0,,312.0,,False,hold
W1,2026-08-10,578547_75g_Others,Experimental,True,0.0,,3349.8,,False,hold
W1,2026-08-10,578547_75g_Pune,Experimental,True,0.0,,209.5,,False,hold
W1,2026-08-10,578549_75g_Ahmedabad,Experimental,True,0.0,,337.2,,False,hold
W1,2026-08-10,578549_75g_Bangalore,Experimental,True,0.0,,1107.5,,False,hold
W1,2026-08-10,578549_75g_Chennai,Experimental,True,0.0,,425.2,,False,hold
W1,2026-08-10,578549_75g_Delhi-NCR,Experimental,True,0.0,,1197.0,,False,hold
W1,2026-08-10,578549_75g_Hyderabad,Experimental,True,0.0,,486.0,,False,hold
W1,2026-08-10,578549_75g_Kolkata,Experimental,True,0.0,,397.2,,False,hold
W1,2026-08-10,578549_75g_Lucknow,Experimental,True,0.0,,357.8,,False,hold
W1,2026-08-10,578549_75g_Mumbai,Experimental,True,0.0,,709.5,,False,hold
W1,2026-08-10,578549_75g_Others,Experimental,True,0.0,,11390.2,,False,hold
W1,2026-08-10,578549_75g_Pune,Experimental,True,0.0,,556.5,,False,hold
W1,2026-08-10,578944_2x460g_Ahmedabad,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,578944_2x460g_Bangalore,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,578944_2x460g_Chennai,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,578944_2x460g_Delhi-NCR,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,578944_2x460g_Hyderabad,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,578944_2x460g_Kolkata,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,578944_2x460g_Lucknow,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,578944_2x460g_Mumbai,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,578944_2x460g_Others,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,578944_2x460g_Pune,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,591950_140g_Ahmedabad,Experimental,True,0.0,,125.2,,False,hold
W1,2026-08-10,591950_140g_Bangalore,Experimental,True,0.0,,578.2,,False,hold
W1,2026-08-10,591950_140g_Chennai,Experimental,True,0.0,,150.5,,False,hold
W1,2026-08-10,591950_140g_Delhi-NCR,Experimental,True,0.0,,1933.8,,False,hold
W1,2026-08-10,591950_140g_Hyderabad,Experimental,True,0.0,,407.0,,False,hold
W1,2026-08-10,591950_140g_Kolkata,Experimental,True,0.0,,310.5,,False,hold
W1,2026-08-10,591950_140g_Lucknow,Experimental,True,0.0,,260.2,,False,hold
W1,2026-08-10,591950_140g_Mumbai,Experimental,True,0.0,,984.0,,False,hold
W1,2026-08-10,591950_140g_Others,Experimental,True,0.0,,5136.0,,False,hold
W1,2026-08-10,591950_140g_Pune,Experimental,True,0.0,,250.0,,False,hold
W1,2026-08-10,600210_3x140g_Ahmedabad,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,600210_3x140g_Bangalore,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,600210_3x140g_Delhi-NCR,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,600210_3x140g_Kolkata,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,600210_3x140g_Lucknow,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,600210_3x140g_Mumbai,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,600210_3x140g_Others,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,600210_3x140g_Pune,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,600211_3x140g_Ahmedabad,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,600211_3x140g_Bangalore,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,600211_3x140g_Delhi-NCR,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,600211_3x140g_Hyderabad,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,600211_3x140g_Mumbai,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,600211_3x140g_Others,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,612088_3x75g_Ahmedabad,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,612088_3x75g_Bangalore,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,612088_3x75g_Chennai,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,612088_3x75g_Delhi-NCR,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,612088_3x75g_Hyderabad,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,612088_3x75g_Kolkata,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,612088_3x75g_Lucknow,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,612088_3x75g_Mumbai,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,612088_3x75g_Others,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,612088_3x75g_Pune,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,612090_6x75g_Lucknow,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,612090_6x75g_Others,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,624252_115g_Ahmedabad,Experimental,True,0.0,,73.5,,False,hold
W1,2026-08-10,624252_115g_Bangalore,Experimental,True,0.0,,152.8,,False,hold
W1,2026-08-10,624252_115g_Chennai,Experimental,True,0.0,,71.8,,False,hold
W1,2026-08-10,624252_115g_Delhi-NCR,Experimental,True,0.0,,592.8,,False,hold
W1,2026-08-10,624252_115g_Hyderabad,Experimental,True,0.0,,106.0,,False,hold
W1,2026-08-10,624252_115g_Kolkata,Experimental,True,0.0,,191.5,,False,hold
W1,2026-08-10,624252_115g_Lucknow,Experimental,True,0.0,,68.8,,False,hold
W1,2026-08-10,624252_115g_Mumbai,Experimental,True,0.0,,291.5,,False,hold
W1,2026-08-10,624252_115g_Others,Experimental,True,0.0,,1386.0,,False,hold
W1,2026-08-10,624252_115g_Pune,Experimental,True,0.0,,101.0,,False,hold
W1,2026-08-10,624624_6x80g_Ahmedabad,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,624624_6x80g_Others,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,624624_6x80g_Pune,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,624626_3x460g_Ahmedabad,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,624626_3x460g_Bangalore,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,624626_3x460g_Delhi-NCR,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,624626_3x460g_Hyderabad,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,624626_3x460g_Kolkata,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,624626_3x460g_Lucknow,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,624626_3x460g_Mumbai,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,624626_3x460g_Others,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,624626_3x460g_Pune,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,624630_3x75g_Bangalore,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,624630_3x75g_Kolkata,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,624630_3x75g_Lucknow,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,624630_3x75g_Mumbai,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,624630_3x75g_Others,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,636704_85g_Ahmedabad,Experimental,True,0.0,,532.5,,False,hold
W1,2026-08-10,636704_85g_Bangalore,Experimental,True,0.0,,1085.5,,False,hold
W1,2026-08-10,636704_85g_Chennai,Experimental,True,0.0,,396.5,,False,hold
W1,2026-08-10,636704_85g_Delhi-NCR,Experimental,True,0.0,,5684.0,,False,hold
W1,2026-08-10,636704_85g_Hyderabad,Experimental,True,0.0,,750.0,,False,hold
W1,2026-08-10,636704_85g_Kolkata,Experimental,True,0.0,,803.2,,False,hold
W1,2026-08-10,636704_85g_Lucknow,Experimental,True,0.0,,430.8,,False,hold
W1,2026-08-10,636704_85g_Mumbai,Experimental,True,0.0,,2811.0,,False,hold
W1,2026-08-10,636704_85g_Others,Experimental,True,0.0,,10158.8,,False,hold
W1,2026-08-10,636704_85g_Pune,Experimental,True,0.0,,935.5,,False,hold
W1,2026-08-10,636705_85g_Ahmedabad,Experimental,True,0.0,,341.8,,False,hold
W1,2026-08-10,636705_85g_Bangalore,Experimental,True,0.0,,974.5,,False,hold
W1,2026-08-10,636705_85g_Chennai,Experimental,True,0.0,,334.0,,False,hold
W1,2026-08-10,636705_85g_Delhi-NCR,Experimental,True,0.0,,2976.5,,False,hold
W1,2026-08-10,636705_85g_Hyderabad,Experimental,True,0.0,,625.2,,False,hold
W1,2026-08-10,636705_85g_Kolkata,Experimental,True,0.0,,573.8,,False,hold
W1,2026-08-10,636705_85g_Lucknow,Experimental,True,0.0,,326.0,,False,hold
W1,2026-08-10,636705_85g_Mumbai,Experimental,True,0.0,,1904.8,,False,hold
W1,2026-08-10,636705_85g_Others,Experimental,True,0.0,,5913.5,,False,hold
W1,2026-08-10,636705_85g_Pune,Experimental,True,0.0,,999.2,,False,hold
W1,2026-08-10,636706_85g_Ahmedabad,Experimental,True,0.0,,301.5,,False,hold
W1,2026-08-10,636706_85g_Bangalore,Experimental,True,0.0,,721.8,,False,hold
W1,2026-08-10,636706_85g_Chennai,Experimental,True,0.0,,227.5,,False,hold
W1,2026-08-10,636706_85g_Delhi-NCR,Experimental,True,0.0,,3124.2,,False,hold
W1,2026-08-10,636706_85g_Hyderabad,Experimental,True,0.0,,549.8,,False,hold
W1,2026-08-10,636706_85g_Kolkata,Experimental,True,0.0,,782.2,,False,hold
W1,2026-08-10,636706_85g_Lucknow,Experimental,True,0.0,,457.2,,False,hold
W1,2026-08-10,636706_85g_Mumbai,Experimental,True,0.0,,1715.0,,False,hold
W1,2026-08-10,636706_85g_Others,Experimental,True,0.0,,6852.5,,False,hold
W1,2026-08-10,636706_85g_Pune,Experimental,True,0.0,,768.8,,False,hold
W1,2026-08-10,638017_6x400g_Delhi-NCR,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,638017_6x400g_Kolkata,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,638017_6x400g_Lucknow,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,638017_6x400g_Mumbai,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,638018_3x115g_Kolkata,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,638018_3x115g_Lucknow,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,646341_85g_Ahmedabad,Experimental,True,0.0,,50.5,,False,hold
W1,2026-08-10,646341_85g_Mumbai,Experimental,True,0.0,,354.0,,False,hold
W1,2026-08-10,646341_85g_Others,Experimental,True,0.0,,8.0,,False,hold
W1,2026-08-10,646341_85g_Pune,Experimental,True,0.0,,77.5,,False,hold
W1,2026-08-10,656239_3x85g_Ahmedabad,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,656239_3x85g_Bangalore,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,656239_3x85g_Chennai,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,656239_3x85g_Delhi-NCR,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,656239_3x85g_Hyderabad,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,656239_3x85g_Kolkata,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,656239_3x85g_Lucknow,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,656239_3x85g_Mumbai,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,656239_3x85g_Others,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,656239_3x85g_Pune,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,656245_3x85g_Ahmedabad,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,656245_3x85g_Bangalore,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,656245_3x85g_Chennai,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,656245_3x85g_Delhi-NCR,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,656245_3x85g_Hyderabad,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,656245_3x85g_Kolkata,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,656245_3x85g_Lucknow,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,656245_3x85g_Mumbai,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,656245_3x85g_Others,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,656245_3x85g_Pune,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,656249_3x85g_Ahmedabad,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,656249_3x85g_Bangalore,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,656249_3x85g_Chennai,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,656249_3x85g_Delhi-NCR,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,656249_3x85g_Hyderabad,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,656249_3x85g_Kolkata,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,656249_3x85g_Lucknow,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,656249_3x85g_Mumbai,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,656249_3x85g_Others,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,656249_3x85g_Pune,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,671783_6x85g_Kolkata,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,671783_6x85g_Mumbai,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,671783_6x85g_Pune,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,671784_6x85g_Ahmedabad,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,671784_6x85g_Delhi-NCR,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,671784_6x85g_Hyderabad,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,671784_6x85g_Kolkata,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,671784_6x85g_Lucknow,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,671784_6x85g_Mumbai,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,671784_6x85g_Others,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,671784_6x85g_Pune,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,671787_6x85g_Ahmedabad,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,671787_6x85g_Delhi-NCR,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,671787_6x85g_Kolkata,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,671787_6x85g_Lucknow,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,671787_6x85g_Mumbai,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,671787_6x85g_Others,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,671787_6x85g_Pune,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,709385_140g_Ahmedabad,Experimental,True,0.0,,116.8,,False,hold
W1,2026-08-10,709385_140g_Bangalore,Experimental,True,0.0,,162.8,,False,hold
W1,2026-08-10,709385_140g_Chennai,Experimental,True,0.0,,94.5,,False,hold
W1,2026-08-10,709385_140g_Delhi-NCR,Experimental,True,0.0,,513.0,,False,hold
W1,2026-08-10,709385_140g_Hyderabad,Experimental,True,0.0,,137.2,,False,hold
W1,2026-08-10,709385_140g_Kolkata,Experimental,True,0.0,,127.2,,False,hold
W1,2026-08-10,709385_140g_Lucknow,Experimental,True,0.0,,87.2,,False,hold
W1,2026-08-10,709385_140g_Mumbai,Experimental,True,0.0,,236.5,,False,hold
W1,2026-08-10,709385_140g_Others,Experimental,True,0.0,,1731.2,,False,hold
W1,2026-08-10,709385_140g_Pune,Experimental,True,0.0,,107.2,,False,hold
W1,2026-08-10,738517_140g_Ahmedabad,Experimental,True,0.0,,117.0,,False,hold
W1,2026-08-10,738517_140g_Bangalore,Experimental,True,0.0,,321.0,,False,hold
W1,2026-08-10,738517_140g_Chennai,Experimental,True,0.0,,70.8,,False,hold
W1,2026-08-10,738517_140g_Delhi-NCR,Experimental,True,0.0,,889.8,,False,hold
W1,2026-08-10,738517_140g_Hyderabad,Experimental,True,0.0,,154.8,,False,hold
W1,2026-08-10,738517_140g_Kolkata,Experimental,True,0.0,,110.5,,False,hold
W1,2026-08-10,738517_140g_Lucknow,Experimental,True,0.0,,103.5,,False,hold
W1,2026-08-10,738517_140g_Mumbai,Experimental,True,0.0,,316.2,,False,hold
W1,2026-08-10,738517_140g_Others,Experimental,True,0.0,,1946.2,,False,hold
W1,2026-08-10,738517_140g_Pune,Experimental,True,0.0,,92.5,,False,hold
W1,2026-08-10,738519_85g_Ahmedabad,Experimental,True,0.0,,276.5,,False,hold
W1,2026-08-10,738519_85g_Bangalore,Experimental,True,0.0,,239.5,,False,hold
W1,2026-08-10,738519_85g_Chennai,Experimental,True,0.0,,144.5,,False,hold
W1,2026-08-10,738519_85g_Delhi-NCR,Experimental,True,0.0,,1190.0,,False,hold
W1,2026-08-10,738519_85g_Hyderabad,Experimental,True,0.0,,242.2,,False,hold
W1,2026-08-10,738519_85g_Kolkata,Experimental,True,0.0,,290.0,,False,hold
W1,2026-08-10,738519_85g_Lucknow,Experimental,True,0.0,,157.0,,False,hold
W1,2026-08-10,738519_85g_Mumbai,Experimental,True,0.0,,933.0,,False,hold
W1,2026-08-10,738519_85g_Others,Experimental,True,0.0,,3994.8,,False,hold
W1,2026-08-10,738519_85g_Pune,Experimental,True,0.0,,434.8,,False,hold
W1,2026-08-10,746165_200ml_Ahmedabad,High,True,0.0,,74.8,,False,hold
W1,2026-08-10,746165_200ml_Bangalore,High,True,0.0,,101.2,,False,hold
W1,2026-08-10,746165_200ml_Chennai,High,True,0.0,,43.2,,False,hold
W1,2026-08-10,746165_200ml_Delhi-NCR,High,True,0.0,,347.0,,False,hold
W1,2026-08-10,746165_200ml_Hyderabad,High,True,0.0,,69.0,,False,hold
W1,2026-08-10,746165_200ml_Kolkata,High,True,0.0,,43.8,,False,hold
W1,2026-08-10,746165_200ml_Lucknow,High,True,0.0,,35.5,,False,hold
W1,2026-08-10,746165_200ml_Mumbai,High,True,0.0,,208.5,,False,hold
W1,2026-08-10,746165_200ml_Others,High,True,0.0,,899.8,,False,hold
W1,2026-08-10,746165_200ml_Pune,High,True,0.0,,79.2,,False,hold
W1,2026-08-10,748404_200ml_Ahmedabad,High,True,0.0,,88.5,,False,hold
W1,2026-08-10,748404_200ml_Bangalore,High,True,0.0,,156.8,,False,hold
W1,2026-08-10,748404_200ml_Chennai,High,True,0.0,,80.2,,False,hold
W1,2026-08-10,748404_200ml_Delhi-NCR,High,True,0.0,,644.0,,False,hold
W1,2026-08-10,748404_200ml_Hyderabad,High,True,0.0,,102.8,,False,hold
W1,2026-08-10,748404_200ml_Kolkata,High,True,0.0,,59.2,,False,hold
W1,2026-08-10,748404_200ml_Lucknow,High,True,0.0,,120.8,,False,hold
W1,2026-08-10,748404_200ml_Mumbai,High,True,0.0,,347.8,,False,hold
